  0.469795585       1.24704896E-03   3.52756958E-03   1.53679086E-03   1.14435458E-03   2.62375991E-03   4.18099688E-07
  0.475523591       1.24665315E-03   3.52688786E-03   1.59350620E-03   1.18668028E-03   2.62338389E-03   4.28331191E-07
  0.481251597       1.24625221E-03   3.52619868E-03   1.65159337E-03   1.23003509E-03   2.62300391E-03   4.38685134E-07
  0.486979604       1.24584476E-03   3.52549786E-03   1.71106809E-03   1.27443171E-03   2.62261787E-03   4.49161718E-07
  0.492707610       1.24543731E-03   3.52479541E-03   1.77194644E-03   1.31988211E-03   2.62223207E-03   4.59761281E-07
  0.498435616       1.24501868E-03   3.52407573E-03   1.83424447E-03   1.36639865E-03   2.62183486E-03   4.70482576E-07
  0.504163623       1.24459958E-03   3.52335419E-03   1.89797755E-03   1.41399365E-03   2.62143766E-03   4.81326765E-07
  0.509891629       1.24417513E-03   3.52262310E-03   1.96316210E-03   1.46267912E-03   2.62103602E-03   4.92293623E-07
  0.515619636       1.24374439E-03   3.52188060E-03   2.02981383E-03   1.51246740E-03   2.62062741E-03   5.03382353E-07
  0.521347642       1.24331366E-03   3.52113810E-03   2.09794869E-03   1.56337093E-03   2.62021762E-03   5.14594433E-07
  0.527075648       1.24287163E-03   3.52037861E-03   2.16758251E-03   1.61540171E-03   2.61979899E-03   5.25927589E-07
  0.532803655       1.24242925E-03   3.51961539E-03   2.23873090E-03   1.66857138E-03   2.61937897E-03   5.37383357E-07
  0.538531661       1.24198140E-03   3.51884449E-03   2.31140945E-03   1.72289659E-03   2.61895335E-03   5.48961623E-07
  0.544259667       1.24152738E-03   3.51806218E-03   2.38563586E-03   1.77838595E-03   2.61852355E-03   5.60661590E-07
  0.549987674       1.24107336E-03   3.51728010E-03   2.46142270E-03   1.83504750E-03   2.61809235E-03   5.72484453E-07
  0.555715680       1.24060817E-03   3.51647683E-03   2.53878813E-03   1.89289835E-03   2.61764973E-03   5.84428108E-07
  0.561443686       1.24014250E-03   3.51567380E-03   2.61774613E-03   1.95194944E-03   2.61720712E-03   5.96494544E-07
  0.567171693       1.23967172E-03   3.51486332E-03   2.69831368E-03   2.01221346E-03   2.61676032E-03   6.08682797E-07
  0.572899699       1.23919442E-03   3.51403956E-03   2.78050569E-03   2.07370217E-03   2.61630653E-03   6.20992353E-07
  0.578627706       1.23871712E-03   3.51321581E-03   2.86433846E-03   2.13642837E-03   2.61585251E-03   6.33424918E-07
  0.584355712       1.23822910E-03   3.51237506E-03   2.94982665E-03   2.20040395E-03   2.61539035E-03   6.45977877E-07
  0.590083718       1.23774016E-03   3.51153058E-03   3.03698727E-03   2.26564147E-03   2.61492375E-03   6.58653107E-07
  0.595811725       1.23724667E-03   3.51068052E-03   3.12583474E-03   2.33215210E-03   2.61445576E-03   6.71450152E-07
  0.601539731       1.23674609E-03   3.50981718E-03   3.21638538E-03   2.39994866E-03   2.61397916E-03   6.84367990E-07
  0.607267737       1.23624550E-03   3.50895221E-03   3.30865383E-03   2.46904278E-03   2.61350279E-03   6.97408609E-07
  0.612995744       1.23573502E-03   3.50807211E-03   3.40265548E-03   2.53944728E-03   2.61301640E-03   7.10569395E-07
  0.618723750       1.23522279E-03   3.50718619E-03   3.49840685E-03   2.61117355E-03   2.61252886E-03   7.23852111E-07
  0.624451756       1.23470696E-03   3.50629678E-03   3.59592331E-03   2.68423464E-03   2.61203828E-03   7.37256414E-07
  0.630179763       1.23418309E-03   3.50539223E-03   3.69521952E-03   2.75864243E-03   2.61153933E-03   7.50781339E-07
  0.635907769       1.23365922E-03   3.50448606E-03   3.79631133E-03   2.83440854E-03   2.61103897E-03   7.64428137E-07
  0.641635776       1.23312650E-03   3.50356661E-03   3.89921432E-03   2.91154557E-03   2.61053164E-03   7.78195272E-07
  0.647363782       1.23259099E-03   3.50263948E-03   4.00394248E-03   2.99006538E-03   2.61002150E-03   7.92083881E-07
  0.653091788       1.23205315E-03   3.50171095E-03   4.11051279E-03   3.06998054E-03   2.60950858E-03   8.06094079E-07
  0.658819795       1.23150600E-03   3.50076519E-03   4.21893783E-03   3.15130246E-03   2.60898727E-03   8.20223875E-07
  0.664547801       1.23095885E-03   3.49981990E-03   4.32923809E-03   3.23404325E-03   2.60846596E-03   8.34475884E-07
  0.670275807       1.23040425E-03   3.49885924E-03   4.44142520E-03   3.31821595E-03   2.60793627E-03   8.48847719E-07
  0.676003814       1.22984545E-03   3.49789322E-03   4.55551501E-03   3.40383174E-03   2.60740216E-03   8.63340517E-07
  0.681731820       1.22928596E-03   3.49692558E-03   4.67152242E-03   3.49090318E-03   2.60686968E-03   8.77955188E-07
  0.687459826       1.22871553E-03   3.49593908E-03   4.78946278E-03   3.57944169E-03   2.60632462E-03   8.92688149E-07
  0.693187833       1.22814509E-03   3.49495071E-03   4.90935054E-03   3.66946007E-03   2.60577956E-03   9.07543097E-07
  0.698915839       1.22756907E-03   3.49395513E-03   5.03120199E-03   3.76096973E-03   2.60523031E-03   9.22518211E-07
  0.704643846       1.22698699E-03   3.49294813E-03   5.15503203E-03   3.85398278E-03   2.60467385E-03   9.37613152E-07
  0.710371852       1.22640491E-03   3.49193974E-03   5.28085465E-03   3.94851202E-03   2.60411622E-03   9.52830248E-07
  0.716099858       1.22581248E-03   3.49091226E-03   5.40868612E-03   4.04456863E-03   2.60355021E-03   9.68165182E-07
  0.721827865       1.22521876E-03   3.48988525E-03   5.53854043E-03   4.14216332E-03   2.60298280E-03   9.83621703E-07
  0.727555871       1.22462178E-03   3.48885078E-03   5.67043386E-03   4.24131053E-03   2.60241143E-03   9.99198619E-07
  0.733283877       1.22401642E-03   3.48780141E-03   5.80438040E-03   4.34202142E-03   2.60183285E-03   1.01489422E-06
  0.739011884       1.22341106E-03   3.48675228E-03   5.94039587E-03   4.44430858E-03   2.60125287E-03   1.03071113E-06
  0.744739890       1.22279790E-03   3.48569010E-03   6.07849332E-03   4.54818411E-03   2.60066614E-03   1.04664673E-06
  0.750467896       1.22218090E-03   3.48462071E-03   6.21868810E-03   4.65365825E-03   2.60007661E-03   1.06270272E-06
  0.756195903       1.22156332E-03   3.48354946E-03   6.36099651E-03   4.76074452E-03   2.59948429E-03   1.07887979E-06
  0.761923909       1.22093468E-03   3.48245772E-03   6.50543161E-03   4.86945407E-03   2.59888219E-03   1.09517384E-06
  0.767651916       1.22030603E-03   3.48136807E-03   6.65200874E-03   4.97979950E-03   2.59827869E-03   1.11158920E-06
